"list_no","name","age","nominate_party","member_party","occupation","residence","abs_votes","pct_votes","rank","mandate","party","region"
"30","Smutný Miroslav","51","SN","BEZPP","živnostník, zastupitel města","Mnichovo Hradiště","113","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"35","Sochr David  Ing.","31","SN","BEZPP","projekt. manager, zastup. obce","Nenačovice","162","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"54","Sochr Lubomír  Ing.","60","SN","BEZPP","starosta obce","Nenačovice","73","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"14","Solnička Milan","51","SN","BEZPP","soukromý podnikatel","Libušín","87","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"66","Svoboda Pavel","46","SN","BEZPP","řidič","Knovíz","22","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"59","Svobodová Lenka","47","SN","BEZPP","grafička, zastupitelka obce","Tuklaty","78","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"55","Sýsová Gabriela  Mgr.","42","SN","BEZPP","učitelka","Zdiby","123","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"27","Šenkýř Ivan","55","SN","BEZPP","ředitel TJ, radní města","Neratovice","115","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"29","Tichá Zdeňka  PhDr.","41","SN","BEZPP","lingvistka, zastupitel. města","Čelákovice","215","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"44","Trojanová Jana","44","SN","BEZPP","místostarostka obce","Malíkovice","72","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"16","Vacek Milan","56","SN","BEZPP","starosta obce","Němčice","158","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"61","Valeš Pavel","42","SN","BEZPP","hasič instruktor, zastup. obce","Černuc","127","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"36","Vilda Jiří","49","SN","BEZPP","živnostník, místostarosta obce","Hostouň","99","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"43","Vlach Antonín","33","SN","BEZPP","automechanik","Mladá Boleslav","64","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"40","Vojta Karel","55","SN","BEZPP","prac. v soc. službách,starosta","Stranný","92","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"7","Vosátková Libuše","56","SN","BEZPP","místostarostka města","Nové Strašecí","251","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"56","Votruba Rudolf","71","SN","BEZPP","starosta obce","Sazená","28","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"47","Vožický Zdeněk","53","SN","BEZPP","místostarosta obce","Vranov","113","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"69","Zika Karel","60","SN","BEZPP","OSVČ","Benešov","38","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"38","Zíka Jiří","59","SN","BEZPP","starosta obce","Miličín","167","0,00",NA,NA,"""Sdružení nestraníků""","Středočeský kraj"
"20","Anděl Roman","38","SN","NO!","číšník","Holoubkov","23","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"4","Benda Václav","64","SN","BEZPP","malíř-člen Unie výtvar.umělců","Domažlice","47","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"9","Bihary Martin","39","SN","BEZPP","reprezentant ČR zrakově postiž","Rokycany","61","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"32","Deus Karel","62","SN","BEZPP","prac. bezpečnostní agentury","Spálené Poříčí","4","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"29","Dobešová Veronika","26","SN","BEZPP","ošetřovatelka koní","Dolní Bělá","66","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"41","Faflík Jan","35","SN","BEZPP","dopravní expert","Planá","32","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"5","Haas Josef","56","SN","BEZPP","obchodník a prod.se starožitn.","Zahořany","42","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"30","Hák Josef","60","SN","BEZPP","podnikatel","Spálené Poříčí","6","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"26","Hák Karel","31","SN","HZTZ.CZ","lektor protidrogové prevence","Spálené Poříčí","29","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"6","Hauptmann Jaroslav","26","SN","BEZPP","reprezent.ČR v plochodr.sportu","Plzeň","49","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"14","Hodek František","71","SN","BEZPP","bloger webu zrusme-senat","Spálené Poříčí","21","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"39","Holečková Marie","64","SN","BEZPP","farmářka a zemědělská expertka","Plzeň","46","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"35","Hůlka Petr","42","SN","BEZPP","malíř","Rokycany","11","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"38","Janda Petr","42","SN","BEZPP","dělník","Rokycany","7","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"34","Janoutová Iveta","32","SN","BEZPP","dámská krejčová","Skořice","12","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"37","Kilian Robert","41","SN","BEZPP","malíř","Rokycany","8","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"28","Klimeš Jiří","24","SN","BEZPP","pracovník v gastronomii","Plzeň","34","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"31","Kraus Martin","34","SN","BEZPP","obchodník","Zdemyslice","10","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"40","Krieg Jan","29","SN","BEZPP","řidič a automechanik","Spálené Poříčí","14","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"23","Kriegová Lada","50","SN","PaS","zootechnička","Spálené Poříčí","19","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"19","Krocová Marie","19","SN","BEZPP","ošetřovatelka koní","Bušovice","41","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"8","Kuneš Antonín","37","SN","BEZPP","podnikatel","Spálené Poříčí","19","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"2","Martinec Alexandr","28","SN","BEZPP","student teologie, editor","Horšovský Týn","80","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"22","Mařík Milan","33","SN","BEZPP","podnikatel","Oplot","10","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"15","Michl Martin","39","SN","BEZPP","fotbalový trenér","Spálené Poříčí","15","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"12","Mlynářík Václav","52","SN","BEZPP","živnostník","Spálené Poříčí","7","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"7","Mráz Vojtěch","24","SN","BEZPP","student a reportér","Plzeň","52","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"3","Naxera Norbert  Mgr. Bc.","27","SN","BEZPP","právník a politolog","Přeštice","97","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"18","Palisch Milan","44","SN","BEZPP","vodohospodář a záchranář","Mirošov","42","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"17","Peksa Ladislav","50","SN","BEZPP","zámečník","Rokycany","19","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"1","Prokůpek Václav  Ing. Ph.D.","40","SN","BEZPP","VŠ pedagog, trenér,komentátor","Spálené Poříčí","106","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"13","Půta Martin","46","SN","BEZPP","obchodník","Plzeň","22","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"27","Řeřichová Jindřiška","47","SN","BEZPP","kosmetička, pedikérka","Rokycany","7","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"16","Sladký Josef","57","SN","BEZPP","obchodník a prod. dětsk.hraček","Domažlice","26","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"11","Szűllő Jozef","74","SN","BEZPP","emeritní fotbalový rozhodčí","Holoubkov","6","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"25","Tolarová Gabriela","30","SN","BEZPP","prodavačka","Spálené Poříčí","13","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"21","Třeška Vlastimil","30","SN","BEZPP","živnostník","Blovice","11","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"10","Vachovcová Marie","65","SN","BEZPP","učitelka a vychovatelka","Rokycany","23","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"36","Vendl Petr","46","SN","BEZPP","živnostník","Tachov","16","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"24","Zdeněk Zdeněk","45","SN","BEZPP","zedník","Spálené Poříčí","21","0,00",NA,NA,"""Sdružení nestraníků""","Plzeňský kraj"
"68","Antl Jan","68","SN","BEZPP","důchodce","Svatobořice-Mistřín","19","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"17","Bíla Jan  MUDr.","60","SN","BEZPP","primář ortopedie","Dubňany","369","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"14","Bobok Zdeněk","52","SN","BEZPP","starosta","Borotice","88","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"53","Brož Josef  Ing. Bc.","43","SN","BEZPP","auditor","Valchov","70","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"15","Brožová Jindřiška  Ing.","42","SN","BEZPP","starostka","Valchov","295","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"26","Čarková Anna","55","SN","BEZPP","předsed. MAS Kyjovské Slovácko","Vlkoš","326","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"29","Čičáková Terezie  Ing.","30","SN","BEZPP","místostarostka","Svatobořice-Mistřín","262","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"43","Fridrich Miroslav","64","SN","BEZPP","starosta","Stavěšice","165","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"8","Grünwald Petr","47","SN","BEZPP","starosta","Malhostovice","205","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"20","Halata Jan  Ing.","62","SN","BEZPP","starosta","Křetín","134","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"11","Hanák Vladimír","52","SN","BEZPP","starosta","Blatnice pod Svatým Antonínkem","183","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"19","Harašta Bohumil","52","SN","BEZPP","místostarosta","Hrušovany u Brna","61","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"60","Holoubek Vladimír  MUDr.","58","SN","BEZPP","lékař","Brno","64","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"12","Hrbáč Martin","73","SN","BEZPP","primáš Horňácké cimbál. muziky","Veselí nad Moravou","284","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"50","Hulán Karel  MUDr.","62","SN","BEZPP","lékař","Šatov","91","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"59","Chlupová Dana","57","SN","BEZPP","ředitelka mateřské školy","Valchov","63","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"58","Janíková Kateřina  Mgr. Bc.","46","SN","BEZPP","mediátorka","Brno","38","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"7","Jenšovský Jaroslav  Ing.","53","SN","BEZPP","starosta","Dobšice","377","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"10","Ježková Šárka  Bc.","45","SN","BEZPP","starostka","Blížkovice","376","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"3","Kabát Libor  RNDr.","53","SN","BEZPP","starosta","Lednice","571","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"47","Král Karel","48","SN","BEZPP","starosta","Těmice","116","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"16","Krátký Michal","33","SN","BEZPP","místostarosta","Brno","154","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"66","Kryčer Jan  JUDr.","56","SN","BEZPP","předseda ""Sdružení nestraníků""","Brno","28","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"69","Kšír Dušan","54","SN","BEZPP","podnikatel","Brno","17","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"48","Kuchař František","36","SN","BEZPP","místostarosta","Nenkovice","132","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"51","Kutnohorská Martina  Ing. arch.","56","SN","BEZPP","architektka","Brno","73","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"56","Liebiger Roman  PaedDr.","50","SN","BEZPP","ředitel školy","Nenkovice","63","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"1","Lukl František  Mgr. MPA","34","SN","BEZPP","starosta, místopř. Svazu měst","Kyjov","1 886","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"33","Machač Jan  MUDr.","62","SN","BEZPP","primář","Boskovice","334","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"22","Mokrá Vlasta","50","SN","BEZPP","starostka","Násedlovice","439","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"49","Německá Hana  Mgr.","53","SN","BEZPP","ředitelka domova pro seniory","Bukovinka","113","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"25","Neníčková Veronika  Bc.","41","SN","BEZPP","náměstkyně ředitele nemocnice","Svatobořice-Mistřín","295","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"35","Norková Pavla  Ing.","34","SN","BEZPP","starostka","Brod nad Dyjí","79","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"44","Novák Josef","51","SN","BEZPP","starosta","Skalka","68","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"6","Novotný František","58","SN","BEZPP","starosta","Křtiny","311","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"61","Olejníček Radek  Mgr.","34","SN","BEZPP","podnikatel","Brno","51","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"30","Opletalová Zdeňka","59","SN","BEZPP","místostarostka","Habrůvka","53","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"45","Pantlík Ladislav  Mgr.","57","SN","BEZPP","starosta","Ježov","172","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"24","Pavluš Antonín","65","SN","BEZPP","kapelník Místříňanky","Svatobořice-Mistřín","386","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"39","Peřinka Jiří","61","SN","BEZPP","starosta","Vranovská Ves","83","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"5","Petrášová Brigita","43","SN","BEZPP","starostka","Morkůvky","192","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"36","Petrů Petr","57","SN","BEZPP","ředitel ZUŠ","Kyjov","380","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"62","Pilát Vladimír  Bc.","40","SN","BEZPP","manažer","Brno","21","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"32","Piták Milan","53","SN","BEZPP","starosta","Kobeřice u Brna","102","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"40","Planeta Pavel","41","SN","BEZPP","starosta","Želetice","141","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"42","Poláček Milan","51","SN","BEZPP","starosta","Dražůvky","114","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"34","Pospíšil Karel  Mgr.","55","SN","BEZPP","starosta","Kozlany","89","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"18","Rebenda Josef","58","SN","BEZPP","starosta","Břežany","87","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"21","Repík Jaromír","54","SN","BEZPP","starosta","Vracov","235","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"67","Robek Lukáš  Ing.","35","SN","BEZPP","technik","Nenkovice","52","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"27","Rožnovský Jan","53","SN","BEZPP","místostarosta","Hodonice","74","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"37","Sepši Milan  MUDr. Ph.D.","38","SN","BEZPP","lékař","Brno","203","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"54","Scheer Peter  MVDr.","39","SN","BEZPP","veterinář","Malešovice","113","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"28","Smíšek Josef","53","SN","BEZPP","starosta","Olomučany","87","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"23","Stráský Daniel  Ing.","41","SN","BEZPP","starosta","Rozdrojovice","102","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"2","Svoboda Petr  doc. MUDr. CSc., FRCS(T)","62","SN","BEZPP","ředitel nemocnice","Brno","1 213","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"57","Šamlot Ladislav  MUDr.","54","SN","BEZPP","lékař","Brno","72","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"55","Šedivý Jaroslav  JUDr.","57","SN","BEZPP","advokát","Blansko","54","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"46","Tihelka Petr","40","SN","BEZPP","starosta","Uhřice","121","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"13","Toul Zdeněk  Ing.","52","SN","BEZPP","starosta","Borotín","228","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"41","Vágner Václav","45","SN","BEZPP","starosta","Žarošice","141","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"63","Valášek Vítězslav  Ing.","56","SN","BEZPP","podnikatel","Brno","33","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"4","Válek Radovan  MUDr.","40","SN","BEZPP","starosta","Bučovice","547","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"65","Valouchová Ludmila  Mgr.","41","SN","BEZPP","pedagog","Brno","76","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"64","Vrzal Marek  PhDr. Ph.D.","54","SN","BEZPP","pedagog","Brno","54","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"9","Zálešák Petr","45","SN","BEZPP","starosta","Nenkovice","412","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"38","Zbořil Jan","37","SN","BEZPP","starosta","Čeložnice","119","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"52","Žáková Lucie  Mgr.","46","SN","BEZPP","pedagog","Brno","70","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"31","Ždánský Vladimír  MVDr.","63","SN","BEZPP","starosta","Strážovice","173","0,00",NA,NA,"""Sdružení nestraníků""","Jihomoravský kraj"
"4","Beširevičová Eva","61","SBB","SBB","administrativní pracovnice","Chomutov","46","0,00",NA,NA,"SUVERENITA - Blok Jany Bobošíkové - pro ÚSTECKÝ KRAJ","Ústecký kraj"
"16","Bílková Soňa  Mgr.","56","SBB","SBB","ředitelka základní školy","Varnsdorf","82","0,00",NA,NA,"SUVERENITA - Blok Jany Bobošíkové - pro ÚSTECKÝ KRAJ","Ústecký kraj"
"36","Bröchner Petra","32","SBB","BEZPP","studentka, OSVČ","Litvínov","25","0,00",NA,NA,"SUVERENITA - Blok Jany Bobošíkové - pro ÚSTECKÝ KRAJ","Ústecký kraj"
"53","Cupalová Romana","28","SBB","BEZPP","mateřská dovolená","Varnsdorf","26","0,00",NA,NA,"SUVERENITA - Blok Jany Bobošíkové - pro ÚSTECKÝ KRAJ","Ústecký kraj"
"43","Černohlávek Josef","71","SBB","SBB","důchodce","Chomutov","10","0,00",NA,NA,"SUVERENITA - Blok Jany Bobošíkové - pro ÚSTECKÝ KRAJ","Ústecký kraj"
"54","Dlouhý Jiří  Ing.","29","SBB","SBB","systémový inženýr","Litoměřice","39","0,00",NA,NA,"SUVERENITA - Blok Jany Bobošíkové - pro ÚSTECKÝ KRAJ","Ústecký kraj"
"42","Dohnalová Markéta","38","SBB","BEZPP","pečovatelka","Krásná Lípa","15","0,00",NA,NA,"SUVERENITA - Blok Jany Bobošíkové - pro ÚSTECKÝ KRAJ","Ústecký kraj"
"24","Doležalová Jana","34","SBB","BEZPP","pečovatelka","Jiříkov","41","0,00",NA,NA,"SUVERENITA - Blok Jany Bobošíkové - pro ÚSTECKÝ KRAJ","Ústecký kraj"
"59","Došková Andrea","18","SBB","BEZPP","studentka","Krásná Lípa","20","0,00",NA,NA,"SUVERENITA - Blok Jany Bobošíkové - pro ÚSTECKÝ KRAJ","Ústecký kraj"
"29","Dřízhalová Eva","54","SBB","BEZPP","ekonomka","Chomutov","29","0,00",NA,NA,"SUVERENITA - Blok Jany Bobošíkové - pro ÚSTECKÝ KRAJ","Ústecký kraj"
"21","Dvořáková Jaroslava","49","SBB","SBB","administrativní pracovnice","Ústí nad Labem","13","0,00",NA,NA,"SUVERENITA - Blok Jany Bobošíkové - pro ÚSTECKÝ KRAJ","Ústecký kraj"
"48","Hanzelínová Janina","56","SBB","SBB","pečovatelka","Chomutov","10","0,00",NA,NA,"SUVERENITA - Blok Jany Bobošíkové - pro ÚSTECKÝ KRAJ","Ústecký kraj"
