"list_no","name","age","nominate_party","member_party","occupation","residence","abs_votes","pct_votes","rank","mandate","party","region"
"33","Juricová Alena   ","27","SKS","BEZPP","vedoucí prodejny","Hevlín","8","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"34","Kalášek Aleš   ","26","SKS","BEZPP","soudní vykonavatel","Brumovice","12","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"51","Kalášková Alena   ","56","SKS","BEZPP","vychovatelka","Pouzdřany","3","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"3","Kalužík Svatopluk  RNDr. ","56","SKS","PB","matematik","Brno","66","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"48","Klimeš František  Ing. ","57","SKS","BEZPP","inženýr elektro","Brno","1","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"58","Knotek Martin  Ing. ","40","SKS","BEZPP","programátor","Brno","7","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"12","Kroutilík Jaroslav   ","44","SKS","BEZPP","farmář","Lechovice","15","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"60","Kříž Petr   ","36","SKS","BEZPP","technik","Brno","4","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"14","Kubalčíková Jiřinka  Mgr. ","53","SKS","BEZPP","vedoucí ÚSP","Brno","22","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"44","Kurfürstová Eva   ","59","SKS","BEZPP","technička","Brno","10","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"36","Lukeš Jaroslav   ","30","SKS","BEZPP","správce počít. sítí","Novosedly","13","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"45","Mazálková Jana   ","24","SKS","BEZPP","studentka","Křenovice","14","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"2","Morávek Jaromír  Ing. ","51","SKS","PB","zemědělský inženýr","Branišovice","76","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"43","Němec Michael   ","29","SKS","BEZPP","grafik","Brno","6","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"56","Nesňalová Ilona  Ing. ","44","SKS","BEZPP","učitelka","Brno","4","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"21","Nezval Pavel  RNDr. ","34","SKS","BEZPP","ředitel zákl.školy","Jedovnice","46","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"40","Omelková Růžena   ","60","SKS","BEZPP","technička","Brno","1","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"37","Pánková Miluše   ","30","SKS","BEZPP","učitelka","Břeclav","17","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"41","Pavlíčková Jiřina  Dr., Ing. ","52","SKS","BEZPP","informatička","Brno","10","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"13","Pazour Jaroslav  Ing. ","63","SKS","BEZPP","konstruktér","Klentnice","4","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"31","Planer Dan  Ing. ","34","SKS","BEZPP","programátor","Kuřim","9","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"30","Pleská Ludmila   ","50","SKS","BEZPP","sanitářka","Brno","4","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"18","Procházka Zdeněk   ","55","SKS","SKS","ekonom","Brno","5","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"11","Přikryl Pavel  Mgr. ","35","SKS","BEZPP","učitel","Jedovnice","62","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"39","Racek František  MUDr. ","50","SKS","SKS","zubní lékař","Brno","11","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"62","Raida Bedřich   ","54","SKS","BEZPP","elektrikář","Brno","2","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"6","Rozehnal Radomír  Ing. arch. ","48","SKS","SKS","architekt","Brno","27","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"15","Rychnovský Petr  Mgr. ","33","SKS","BEZPP","učitel","Blansko","71","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"8","Řezáčová Hana  PhDr. ","54","SKS","SKS","učitelka","Brno","41","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"49","Skokanová Jaroslava   ","53","SKS","BEZPP","laborantka","Znojmo","3","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"10","Slezáček Josef  Mgr. ","52","SKS","SKS","podnikatel","Babice nad Svitavou","10","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"27","Stuchlík Miroslav  Ing. ","38","SKS","BEZPP","programátor","Brno","15","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"63","Svoboda Vladimír   ","47","SKS","BEZPP","sanitář","Podivín","5","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"35","Šesták Jan  Ing. ","34","SKS","BEZPP","realitní makléř","Brno","3","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"50","Špíšek Richard  RNDr. ","53","SKS","BEZPP","matematik","Brno","12","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"32","Troubil Vojtěch   ","52","SKS","BEZPP","podnikatel","Brno","9","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"53","Truksová Magdaléna   ","48","SKS","BEZPP","sekretářka","Brno","3","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"22","Vala Miroslav   ","52","SKS","BEZPP","bezpečnostní prac.","Brno","11","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"26","Vašica Martin   ","39","SKS","BEZPP","režisér","Brno","9","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"23","Vidlařová Eva  Ing. ","52","SKS","BEZPP","herečka","Brno","48","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"59","Vladík Zdeněk   ","53","SKS","BEZPP","živnostník","Doubravice n.Svitav.","7","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"25","Werner Jan  doc., Ing. ","67","SKS","BEZPP","VŠ pedagog","Brno","8","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"9","Zajíc Milan   ","40","SKS","BEZPP","stavební technik","Blučina","33","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"19","Zelinková Eva  MUDr. ","56","SKS","BEZPP","zubní lékařka","Brno","22","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"7","Zeman Peter   ","49","SKS","BEZPP","živnostník - vinař","Kostice","23","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"5","Zvolský Oldřich  Ing. arch. ","54","SKS","BEZPP","architekt","Brno","31","0.00",NA,NA,"Strana konzervativní smlouvy","Brněnský kraj"
"17","Bauer Petr   ","50","VPM","BEZPP","sochař","Holovousy","55","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"50","Bavor Josef  PhDr. ","56","OS","BEZPP","anatomický malíř","Hradec Králové","76","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"37","Beránková Jitka   ","36","VPM","BEZPP","vedoucí odbytu","Hradec Králové","21","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"8","Bílková Eva  PhDr. ","45","OS","BEZPP","archivářka","Sedliště","177","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"49","Bílý Petr   ","48","VPM","BEZPP","prac. reprografie","Hradec Králové","8","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"48","Čermáková Ladislava  Mgr. ","37","OS","BEZPP","učitelka ZŠ","Hradec Králové","50","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"44","Černá Dagmar  Mgr. ","54","OS","OS","právník OkÚ","Trutnov","89","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"1","Doskočil Jan  Ing. ","58","VPM","VPM","ved.odb. správy maj.","Hradec Králové","655","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"38","Duchoň Radoslav   ","43","OS","BEZPP","projektant","Hradec Králové","27","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"7","Dušková Milena  JUDr. ","41","VPM","VPM","advokát","Vrchlabí","406","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"3","Dvořák Martin  Ing. ","44","VPM","VPM","administrátor OSN","Hradec Králové","1 984","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"28","Fejtek Jaromír  Ing. ","63","OS","BEZPP","informatik","Jaroměř","26","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"6","Fink Zdeněk  MUDr. ","45","OS","BEZPP","lékař ORL","Hradec Králové","854","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"5","Hendrych Tomáš  Mgr. ","41","VPM","VPM","místostarosta","Trutnov","409","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"10","Herman Aleš  MUDr. Ph.D.","39","OS","BEZPP","kardiolog","Hradec Králové","503","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"35","Jandáček Milan   ","49","VPM","BEZPP","ekonom","Nové Město n.Metují","24","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"26","Janečková Jitka  Ing. ","34","OS","BEZPP","technolog","Hradec Králové","49","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"46","Jeřábek Karel   ","61","OS","BEZPP","stavební technik","Hradec Králové","10","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"31","Jirka Jan   ","25","VPM","VPM","spec. datových sítí","Hradec Králové","68","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"18","Kaplanová Jana  MUDr. ","40","OS","BEZPP","dětská lékařka","Hradec Králové","200","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"32","Keindl Jiří  Ing. ","57","OS","BEZPP","proj. žel. Dopravy","Hradec Králové","43","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"20","Klecandrová Anna   ","42","OS","BEZPP","sekretářka","Vamberk","67","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"4","Kleiner Reinhard   ","57","OS","BEZPP","starosta","Bernartice","157","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"34","Kocián Vojtěch  Ing. ","53","OS","BEZPP","proj. žel. dopravy","Hradec Králové","45","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"11","Konvalina Jan  Ing. ","49","VPM","BEZPP","zástupce starosty","Vrchlabí","298","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"16","Kulich Jiří  RNDr. ","39","OS","BEZPP","ředitel střediska EV","Horní Maršov","266","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"19","Kvasnička Jiří  Prof. MUDr. CSc.","66","VPM","BEZPP","přednosta FN HK","Hradec Králové","485","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"23","Kvasničková Eva  Prof. RNDr. CSc.","66","VPM","BEZPP","prorektorka UK","Hradec Králové","262","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"27","Ludvík Václav  Ing. ","53","VPM","BEZPP","jednatel","Hradec Králové","83","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"47","Mahler Petr  Ing. ","37","VPM","BEZPP","ředitel společnosti","Hradec Králové","49","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"39","Malíř Josef  Ing. ","39","VPM","VPM","ředitel závodu","Hradec Králové","50","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"43","Pečenka Václav   ","47","VPM","VPM","živnostník","Hradec Králové","10","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"42","Pirner Jiří  Ing. ","47","OS","BEZPP","řed. botanické zahr.","Hradec Králové","90","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"40","Puš Miroslav  Prom. filolog ","67","OS","OS","emer.středoškol.uč.","Dvůr Králové n.Labem","60","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"14","Rytíř Pavel  Ing. ","51","OS","OS","informatik","Hradec Králové","128","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"41","Samohrd Martin  Ing. ","50","VPM","BEZPP","projektant","Hradec Králové","77","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"30","Skalický Roman  Ing. ","31","OS","BEZPP","ved. bankovního týmu","Vamberk","63","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"45","Skrbek Jan   ","52","VPM","BEZPP","stavební technik","Hradec Králové","32","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"2","Sova Jiří  Pharm.Dr. ","40","OS","BEZPP","ředitel","Hradec Králové","492","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"13","Stach Jiří  Ing. ","55","VPM","VPM","projektant","Studnice","55","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"36","Starý Miloš  Mgr. ","46","OS","BEZPP","manažer","Jičín","100","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"29","Stehlíková Gabriela  JUDr. ","33","VPM","BEZPP","advokát","Hradec Králové","121","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"25","Svátek Jiří  Ing. ","36","VPM","BEZPP","bankovní úředník","Kostelec nad Orlicí","41","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"15","Šilhánková Vladimíra  Ing. arch. Ph.D.","29","VPM","VPM","urbanista","Hradec Králové","275","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"33","Šlégl Jiří  Mgr. ","49","VPM","BEZPP","hudebník","Hradec Králové","56","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"12","Šlezinger Josef   ","49","OS","BEZPP","meteorolog","Vamberk","123","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"21","Tejral Jaroslav  Doc. MUDr. CSc.","62","VPM","BEZPP","uč. lék. fakulty UK","Týniště nad Orlicí","214","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"22","Urban Arnošt  JUDr. ","45","OS","BEZPP","právník","Hradec Králové","199","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"9","Všetečka Jiří  JUDr. ","37","VPM","VPM","advokát","Hradec Králové","334","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"24","Wolf Vladimír  Doc. PhDr. ","58","OS","OS","děkan PdF UHK","Trutnov","419","0.00",NA,NA,"Koalice politických stran Volba pro město a Strana pro otevřenou společnost","Královéhradecký kraj"
"70","Bartošová Alžběta   ","44","NPM","BEZPP","asistentka","Brno","47","0.22"," ","65","Nestraníci pro Moravu","Brněnský kraj"
"63","Baštařová Andrea   ","27","NPM","BEZPP","živnostnice","Rosice","159","0.75"," ","58","Nestraníci pro Moravu","Brněnský kraj"
"57","Bukovský Jiří  Ing. ","48","NPM","BEZPP","podnikatel","Brno","25","0.11"," ","52","Nestraníci pro Moravu","Brněnský kraj"
"2","Burian Josef  Ing. ","61","NPM","BEZPP","ředitel obch.akadem.","Znojmo","1 573","7.48","*","3","Nestraníci pro Moravu","Brněnský kraj"
"6","Černý Ivan  Ing. arch. ","56","NPM","BEZPP","starosta","Bzenec","654","3.11"," ","1","Nestraníci pro Moravu","Brněnský kraj"
"23","Daněk Pavel  MUDr. ","42","NPM","BEZPP","lékař","Tvarožná","220","1.04"," ","18","Nestraníci pro Moravu","Brněnský kraj"
"17","Darmovzal Ladislav  Ing. ","41","NPM","BEZPP","předseda Hosp.komory","Břeclav","408","1.94"," ","12","Nestraníci pro Moravu","Brněnský kraj"
"65","Dobešová Helena   ","45","NPM","BEZPP","vedoucí prodejny","Hodonín","64","0.30"," ","60","Nestraníci pro Moravu","Brněnský kraj"
"51","Dohnal Miloš   ","44","NPM","BEZPP","lékárník","Brno","83","0.39"," ","46","Nestraníci pro Moravu","Brněnský kraj"
"56","Dvořáček Radoslav   ","42","NPM","BEZPP","podnikatel","Habrovany","96","0.45"," ","51","Nestraníci pro Moravu","Brněnský kraj"
"32","Filip Jiří  Ing. ","49","NPM","BEZPP","jaderný fyzik","Brno","272","1.29"," ","27","Nestraníci pro Moravu","Brněnský kraj"
"48","Herman Josef   ","38","NPM","BEZPP","podnikatel","Nesovice","62","0.29"," ","43","Nestraníci pro Moravu","Brněnský kraj"
"33","Hlaváč Jaroslav  Ing. ","53","NPM","BEZPP","řed.Víno Mikulov","Mikulov","472","2.24"," ","28","Nestraníci pro Moravu","Brněnský kraj"
"43","Hlaváček Miloslav  Ing. ","61","NPM","BEZPP","zást. ředitele SOU","Brno","36","0.17"," ","38","Nestraníci pro Moravu","Brněnský kraj"
"29","Holas Arnošt   ","58","NPM","BEZPP","starosta","Lysice","600","2.85"," ","24","Nestraníci pro Moravu","Brněnský kraj"
"25","Holík Vladimír  Mgr. ","52","NPM","BEZPP","ředitel gymnázia","Znojmo","633","3.01"," ","20","Nestraníci pro Moravu","Brněnský kraj"
"47","Jaroš Jiří   ","36","NPM","BEZPP","výzk. prac. ČSAV","Brno","69","0.32"," ","42","Nestraníci pro Moravu","Brněnský kraj"
"28","Jegla Jan  JUDr.Ing. ","56","NPM","BEZPP","státní zaměstnanec","Lipov","231","1.09"," ","23","Nestraníci pro Moravu","Brněnský kraj"
"40","Jílek Jan  RNDr. ","53","NPM","BEZPP","zást.řed.gymnázia","Moravský Krumlov","156","0.74"," ","35","Nestraníci pro Moravu","Brněnský kraj"
"50","Karasová Marie  JUDr. ","49","NPM","BEZPP","právnička","Brno","238","1.13"," ","45","Nestraníci pro Moravu","Brněnský kraj"
"20","Kervitzer Jan  MUDr. ","47","NPM","BEZPP","primář plic.oddělení","Znojmo","939","4.47"," ","15","Nestraníci pro Moravu","Brněnský kraj"
