"list_no","name","age","nominate_party","member_party","occupation","residence","abs_votes","pct_votes","rank","mandate","party","region"
"2","Valentová Gabriela","38","ODS","ODS","manažerka ODS","Plzeň","1 369","2,85","*","2","Občanská demokratická strana","Plzeňský kraj"
"10","Varga Robert  JUDr.","45","ODS","ODS","advokát","Plzeň","480","1,00","*","10","Občanská demokratická strana","Plzeňský kraj"
"43","Věneček Milan","57","ODS","ODS","úředník","Tachov","135","0,28","-","29","Občanská demokratická strana","Plzeňský kraj"
"3","Vilímec Vladislav  Ing.","45","ODS","ODS","nám. hejtmana Plzeňského kraje","Kdyně","3 120","6,51","*","3","Občanská demokratická strana","Plzeňský kraj"
"16","Vlk Jiří","39","ODS","ODS","starosta města Stod","Stod","330","0,68","-","2","Občanská demokratická strana","Plzeňský kraj"
"20","Vracovský Jiří","59","ODS","ODS","ředitel autoškoly","Rokycany","308","0,64","-","6","Občanská demokratická strana","Plzeňský kraj"
"31","Weinfurter František","44","ODS","ODS","obchodní ředitel","Plzeň","71","0,14","-","17","Občanská demokratická strana","Plzeňský kraj"
"25","Wolf Pavel","43","ODS","ODS","místostarosta města Domažlice","Domažlice","474","0,98","-","11","Občanská demokratická strana","Plzeňský kraj"
"23","Zettlová Veronika","26","ODS","ODS","studentka","Plzeň","277","0,57","-","9","Občanská demokratická strana","Plzeňský kraj"
"13","Zezula Zdeněk  Ing.","43","ODS","ODS","strojní konstruktér","Sušice","336","0,70","*","13","Občanská demokratická strana","Plzeňský kraj"
"44","Bauer Josef  Ing.","58","ODS","ODS","podnikatel","Karlovy Vary","72","0,48","-","34","Občanská demokratická strana","Karlovarský kraj"
"25","Blažek Dalibor  Mgr.","48","ODS","ODS","starosta","Aš","293","1,95","-","15","Občanská demokratická strana","Karlovarský kraj"
"12","Bolvari René","43","ODS","ODS","starosta","Kynšperk nad Ohří","296","1,97","-","3","Občanská demokratická strana","Karlovarský kraj"
"39","Březina Antonín","56","ODS","ODS","podnikatel","Abertamy","30","0,20","-","29","Občanská demokratická strana","Karlovarský kraj"
"7","Bureš Jan  Bc.","34","ODS","ODS","starosta","Ostrov","655","4,37","*","7","Občanská demokratická strana","Karlovarský kraj"
"35","Cingroš Jiří","66","ODS","ODS","technik plynáren","Františkovy Lázně","115","0,76","-","25","Občanská demokratická strana","Karlovarský kraj"
"26","Čavojský Petr  Ing.","44","ODS","ODS","ředitel školy","Horní Slavkov","99","0,66","-","16","Občanská demokratická strana","Karlovarský kraj"
"47","Červenka Jiří  Ing.","44","ODS","ODS","náměstek hejtmana","Aš","161","1,07","-","37","Občanská demokratická strana","Karlovarský kraj"
"32","Diviš Radim","37","ODS","ODS","podnikatel","Kraslice","71","0,47","-","22","Občanská demokratická strana","Karlovarský kraj"
"36","Gerdová Marcela  Mgr.","37","ODS","ODS","učitelka","Sokolov","139","0,92","-","26","Občanská demokratická strana","Karlovarský kraj"
"2","Gold Radomil  Ing.","37","ODS","ODS","starosta","Skalná","734","4,90","*","2","Občanská demokratická strana","Karlovarský kraj"
"14","Hauptmann Werner  Ing.","40","ODS","ODS","zástupce kraje v Bruselu","Karlovy Vary","378","2,52","-","5","Občanská demokratická strana","Karlovarský kraj"
"33","Havrda Radomil","48","ODS","ODS","ředitel ŘSD","Cheb","121","0,80","-","23","Občanská demokratická strana","Karlovarský kraj"
"46","Hrušovský Tibor  Ing.","48","ODS","ODS","ředitel","Kolová","40","0,26","-","36","Občanská demokratická strana","Karlovarský kraj"
"9","Jakobec Karel  Ing.","44","ODS","ODS","starosta","Sokolov","871","5,81","*","9","Občanská demokratická strana","Karlovarský kraj"
"27","Kadlečková Petra","33","ODS","ODS","ekonom","Karlovy Vary","176","1,17","-","17","Občanská demokratická strana","Karlovarský kraj"
"41","Kajlík Vladimír  Dr. Ph.D.","62","ODS","ODS","učitel VŠ","Mariánské Lázně","143","0,95","-","31","Občanská demokratická strana","Karlovarský kraj"
"28","Kaššák Milan","47","ODS","ODS","podnikatel","Nejdek","115","0,76","-","18","Občanská demokratická strana","Karlovarský kraj"
"42","Kefurt Jan","35","ODS","ODS","podnikatel","Nové Hamry","49","0,32","-","32","Občanská demokratická strana","Karlovarský kraj"
"4","Keřka Petr  Ing.","41","ODS","ODS","náměstek primátorky","Karlovy Vary","677","4,52","*","4","Občanská demokratická strana","Karlovarský kraj"
"5","Kočvara Jaroslav  RNDr.","53","ODS","ODS","ředitel gymnázia","Cheb","648","4,32","*","5","Občanská demokratická strana","Karlovarský kraj"
"18","Moravec Jaroslav","30","ODS","ODS","technik","Hranice","91","0,60","-","9","Občanská demokratická strana","Karlovarský kraj"
"50","Motičák Jiří","36","ODS","ODS","podnikatel","Cheb","70","0,46","-","40","Občanská demokratická strana","Karlovarský kraj"
"19","Musil Jaromír  Ing.Arch.","54","ODS","ODS","vedoucí odboru KÚ","Karlovy Vary","161","1,07","-","10","Občanská demokratická strana","Karlovarský kraj"
"22","Němec Luděk","55","ODS","ODS","podnikatel","Tatrovice","71","0,47","-","13","Občanská demokratická strana","Karlovarský kraj"
"3","Orálek Luboš  Ing.","43","ODS","ODS","člen rady kraje","Oloví","402","2,68","*","3","Občanská demokratická strana","Karlovarský kraj"
"1","Pavel Josef  JUDr.","56","ODS","ODS","hejtman","Karlovy Vary","1 916","12,80","*","1","Občanská demokratická strana","Karlovarský kraj"
"15","Plachý Robert  MUDr.","38","ODS","ODS","ředitel SZSS Cheb","Cheb","240","1,60","-","6","Občanská demokratická strana","Karlovarský kraj"
"17","Plitzová Helena  Mgr.","46","ODS","ODS","vedoucí kraj.prac.NIDV","Žlutice","115","0,76","-","8","Občanská demokratická strana","Karlovarský kraj"
"16","Pochman Stanislav","44","ODS","ODS","místostarosta","Chodov","165","1,10","-","7","Občanská demokratická strana","Karlovarský kraj"
"29","Pospíšil Michal  Ing.","45","ODS","ODS","místostarosta","Cheb","218","1,45","-","19","Občanská demokratická strana","Karlovarský kraj"
"30","Roubík René  Mgr.","46","ODS","ODS","obchodní ředitel","Karlovy Vary","45","0,30","-","20","Občanská demokratická strana","Karlovarský kraj"
"6","Řezníček Kamil  Ing.","55","ODS","ODS","člen rady kraje","Libavské Údolí","148","0,98","*","6","Občanská demokratická strana","Karlovarský kraj"
"40","Sedláček Ladislav  Bc.","37","ODS","ODS","podnikatel","Sokolov","114","0,76","-","30","Občanská demokratická strana","Karlovarský kraj"
"23","Sequens Luděk  Mgr.","41","ODS","ODS","podnikatel","Nejdek","387","2,58","-","14","Občanská demokratická strana","Karlovarský kraj"
"48","Slíva Jan  Ing.","36","ODS","ODS","starosta","Rotava","99","0,66","-","38","Občanská demokratická strana","Karlovarský kraj"
"38","Strnadová Dagmar","51","ODS","ODS","starostka","Tři Sekery","272","1,81","-","28","Občanská demokratická strana","Karlovarský kraj"
"31","Svoboda Jan  MUDr.","51","ODS","ODS","starosta","Cheb","629","4,20","-","21","Občanská demokratická strana","Karlovarský kraj"
"49","Sysel Zdeněk","35","ODS","ODS","podnikatel","Karlovy Vary","80","0,53","-","39","Občanská demokratická strana","Karlovarský kraj"
"21","Šimánek Antonín  Ing.","52","ODS","ODS","majitel firmy","Mariánské Lázně","283","1,89","-","12","Občanská demokratická strana","Karlovarský kraj"
"13","Študlar Petr","44","ODS","ODS","ředitel","Františkovy Lázně","140","0,93","-","4","Občanská demokratická strana","Karlovarský kraj"
"37","Tichý Roman  Mgr.","44","ODS","ODS","jednatel společnosti","Nová Role","42","0,28","-","27","Občanská demokratická strana","Karlovarský kraj"
"45","Tůmová Jitka","51","ODS","ODS","starostka","Pernink","124","0,82","-","35","Občanská demokratická strana","Karlovarský kraj"
"10","Vaněček Jiří","35","ODS","ODS","ředitel agentury","Kolová","124","0,82","-","1","Občanská demokratická strana","Karlovarský kraj"
"34","Veselý Jiří  Ing.","49","ODS","ODS","systémový analytik","Karlovy Vary","78","0,52","-","24","Občanská demokratická strana","Karlovarský kraj"
"20","Vlková Veronika  JUDr.","34","ODS","ODS","primátorka","Karlovy Vary","510","3,40","-","11","Občanská demokratická strana","Karlovarský kraj"
"43","Vodičková Olga  Mgr.","44","ODS","ODS","učitelka","Velká Hleďsebe","107","0,71","-","33","Občanská demokratická strana","Karlovarský kraj"
"8","Volavková Ellen  Mgr.","59","ODS","ODS","člen rady kraje","Mariánské Lázně","582","3,88","*","8","Občanská demokratická strana","Karlovarský kraj"
"11","Zborník Jan  Ing.","61","ODS","ODS","náměstek hejtmana","Ostrov","661","4,41","-","2","Občanská demokratická strana","Karlovarský kraj"
"55","Bártová Jana  Ing.","45","ODS","ODS","daňová poradkyně","Děčín","436","0,87","-","42","Občanská demokratická strana","Ústecký kraj"
"45","Berčíková Marcela  Mgr.","39","ODS","ODS","inspektorka radiační ochrany","Ústí nad Labem","146","0,29","-","32","Občanská demokratická strana","Ústecký kraj"
"56","Berka Milan","49","ODS","ODS","odpadový referent","Blšany","32","0,06","-","43","Občanská demokratická strana","Ústecký kraj"
"48","Bíža Josef  Ing.","58","ODS","ODS","starosta","Mšené-lázně","303","0,60","-","35","Občanská demokratická strana","Ústecký kraj"
"47","Brabec Ivo","43","ODS","ODS","jednatel","Jirkov","121","0,24","-","34","Občanská demokratická strana","Ústecký kraj"
"4","Budjač René  Ing.","51","ODS","ODS","krajský radní","Kadaň","1 199","2,41","*","4","Občanská demokratická strana","Ústecký kraj"
"43","Černá Helena  Mgr.","53","ODS","ODS","učitelka","Duchcov","146","0,29","-","30","Občanská demokratická strana","Ústecký kraj"
"60","Dohnalová Renata  MUDr.","39","ODS","ODS","lékařka","Teplice","221","0,44","-","47","Občanská demokratická strana","Ústecký kraj"
"9","Doležal Vlastimil  PhDr.","53","ODS","ODS","ředitel střední odborné školy","Litvínov","659","1,32","*","9","Občanská demokratická strana","Ústecký kraj"
"30","Elman Ivo  Ing.","45","ODS","ODS","ekonom","Litoměřice","317","0,63","-","17","Občanská demokratická strana","Ústecký kraj"
"6","Fiala Petr  Ing.","41","ODS","ODS","náměstek hejtmana","Teplice","1 318","2,65","*","6","Občanská demokratická strana","Ústecký kraj"
"50","Fišerová Karin  Mgr.","44","ODS","ODS","učitelka","Děčín","385","0,77","-","37","Občanská demokratická strana","Ústecký kraj"
"29","Gandalovič Petr  Mgr.","44","ODS","ODS","ministr zemědělství","Ústí nad Labem","3 747","7,53","-","16","Občanská demokratická strana","Ústecký kraj"
"27","Gavdunová Jitka","53","ODS","ODS","starostka","Vejprty","576","1,15","-","14","Občanská demokratická strana","Ústecký kraj"
"21","Hába Zdeněk","42","ODS","ODS","jednatel","Most","126","0,25","-","8","Občanská demokratická strana","Ústecký kraj"
"46","Hanuščíková Blažena","52","ODS","ODS","zdravotní sestra","Ústí nad Labem","92","0,18","-","33","Občanská demokratická strana","Ústecký kraj"
"40","Harciník Miroslav  Ing.","46","ODS","ODS","ředitel vodárenské společnosti","Ústí nad Labem","217","0,43","-","27","Občanská demokratická strana","Ústecký kraj"
"12","Haškovcová Olga  Ing.","55","ODS","ODS","učitelka","Dušníky","365","0,73","*","12","Občanská demokratická strana","Ústecký kraj"
"34","Hlinková Liběna","50","ODS","ODS","předsedkyně nadačního fondu","Litvínov","453","0,91","-","21","Občanská demokratická strana","Ústecký kraj"
"3","Hofmann Václav  PhDr.","54","ODS","ODS","ředitel divadla","Most","1 363","2,74","*","3","Občanská demokratická strana","Ústecký kraj"
"33","Houška Jan","60","ODS","ODS","starosta","Klášterec nad Ohří","220","0,44","-","20","Občanská demokratická strana","Ústecký kraj"
"42","Chlupáč Ladislav  Mgr.","56","ODS","ODS","starosta","Litoměřice","720","1,44","-","29","Občanská demokratická strana","Ústecký kraj"
"44","Krameriusová Romana  Ing.","42","ODS","ODS","bankovní poradce","Louny","255","0,51","-","31","Občanská demokratická strana","Ústecký kraj"
"52","Kraus Tomáš  Mgr.","38","ODS","ODS","ředitel ZOO","Trmice","595","1,19","-","39","Občanská demokratická strana","Ústecký kraj"
"10","Kubal Josef","61","ODS","ODS","technik","Most","290","0,58","*","10","Občanská demokratická strana","Ústecký kraj"
"20","Kubata Jan  Mgr.","41","ODS","ODS","primátor","Ústí nad Labem","1 057","2,12","-","7","Občanská demokratická strana","Ústecký kraj"
"16","Kubcová Helena  Mgr.","53","ODS","ODS","učitelka","Ústí nad Labem","256","0,51","-","3","Občanská demokratická strana","Ústecký kraj"
"31","Kubera Jaroslav","61","ODS","ODS","primátor","Teplice","2 364","4,75","-","18","Občanská demokratická strana","Ústecký kraj"
"53","Kubínek Zdenek","58","ODS","ODS","starosta","Roudnice nad Labem","271","0,54","-","40","Občanská demokratická strana","Ústecký kraj"
"35","Kulhánek Jiří  PaedDr.","46","ODS","ODS","starosta","Kadaň","628","1,26","-","22","Občanská demokratická strana","Ústecký kraj"
"25","Miklošová Drahomíra","55","ODS","ODS","místostarostka","Obrnice","223","0,44","-","12","Občanská demokratická strana","Ústecký kraj"
"15","Mirvaldová Věra  RNDr.","59","ODS","ODS","profesorka","Louny","741","1,49","-","2","Občanská demokratická strana","Ústecký kraj"
"18","Motl Luboš  Mgr.","41","ODS","ODS","soudní znalec","Meziboří","325","0,65","-","5","Občanská demokratická strana","Ústecký kraj"
"49","Nekuda Jiří  Mgr.","44","ODS","ODS","ředitel střední školy","Teplice","395","0,79","-","36","Občanská demokratická strana","Ústecký kraj"
"26","Nesvadba František  Mgr.","38","ODS","ODS","advokát","Ústí nad Labem","276","0,55","-","13","Občanská demokratická strana","Ústecký kraj"
"36","Pernekr Tomáš","35","ODS","ODS","starosta","Zubrnice","278","0,55","-","23","Občanská demokratická strana","Ústecký kraj"
"13","Pípal Petr  Ing.","49","ODS","ODS","starosta","Dubí","877","1,76","*","13","Občanská demokratická strana","Ústecký kraj"
"7","Ryšavý Petr","42","ODS","ODS","podnikatel","Ústí nad Labem","251","0,50","*","7","Občanská demokratická strana","Ústecký kraj"
"24","Řápková Ivana  Mgr. Ing.","42","ODS","ODS","primátorka","Chomutov","549","1,10","-","11","Občanská demokratická strana","Ústecký kraj"
"19","Řehák Jan  Ing.","47","ODS","ODS","náměstek primátorky","Chomutov","655","1,31","-","6","Občanská demokratická strana","Ústecký kraj"
"17","Řeřicha Jan","46","ODS","ODS","náměstek primátora","Ústí nad Labem","268","0,53","-","4","Občanská demokratická strana","Ústecký kraj"
"39","Schwarzjirgová Alena  DiS.","28","ODS","ODS","zdravotní sestra","Ústí nad Labem","250","0,50","-","26","Občanská demokratická strana","Ústecký kraj"
"11","Stádník Jindřich","61","ODS","ODS","předseda tělovýchovné jednoty","Chomutov","335","0,67","*","11","Občanská demokratická strana","Ústecký kraj"
"37","Sušický Pavel  MUDr.","57","ODS","ODS","oční lékař","Chuderov","755","1,51","-","24","Občanská demokratická strana","Ústecký kraj"
"23","Svoboda Martin","42","ODS","ODS","podnikatel","Ústí nad Labem","141","0,28","-","10","Občanská demokratická strana","Ústecký kraj"
"38","Škapa Filip  Ing.","70","ODS","ODS","technik","Jirkov","136","0,27","-","25","Občanská demokratická strana","Ústecký kraj"
"8","Špičák Bronislav","52","ODS","ODS","jednatel veřejně obch. spol.","Trmice","310","0,62","*","8","Občanská demokratická strana","Ústecký kraj"
"41","Šťastná Lydie  Mgr.","51","ODS","ODS","personální náměstkyně","Chomutov","233","0,46","-","28","Občanská demokratická strana","Ústecký kraj"
"59","Štětinová Naděžda  Ing.","34","ODS","ODS","ekonomka","Keblice","72","0,14","-","46","Občanská demokratická strana","Ústecký kraj"
"32","Šťovíček Milan  Mgr.","50","ODS","ODS","starosta","Litvínov","740","1,48","-","19","Občanská demokratická strana","Ústecký kraj"
"1","Šulc Jiří  Ing.","50","ODS","ODS","hejtman","Most","6 029","12,12","*","1","Občanská demokratická strana","Ústecký kraj"
"5","Terber Antonín","46","ODS","ODS","manažer","Liběšice","520","1,04","*","5","Občanská demokratická strana","Ústecký kraj"
"54","Tetřev Pavel","47","ODS","ODS","ředitel sportovního areálu","Teplice","376","0,75","-","41","Občanská demokratická strana","Ústecký kraj"
"22","Turek Libor  Ing. Ph.D.","37","ODS","ODS","náměstek primátora","Ústí nad Labem","282","0,56","-","9","Občanská demokratická strana","Ústecký kraj"
"28","Váňa Ivan  Ing.","66","ODS","ODS","vinař","Most","1 102","2,21","-","15","Občanská demokratická strana","Ústecký kraj"
"14","Vepřek Ivan","54","ODS","ODS","jednatel společnosti","Děčín","829","1,66","-","1","Občanská demokratická strana","Ústecký kraj"
"57","Vodňanský Petr  Ing.","47","ODS","ODS","podnikatel","Chlumec","46","0,09","-","44","Občanská demokratická strana","Ústecký kraj"
"2","Vonka Radek","36","ODS","ODS","statutární náměstek hejtmana","Ústí nad Labem","1 995","4,01","*","2","Občanská demokratická strana","Ústecký kraj"
"58","Voslařová Anna  Ing.","65","ODS","ODS","důchodkyně","Libouchec","35","0,07","-","45","Občanská demokratická strana","Ústecký kraj"
"51","Wagnerová Liana","43","ODS","ODS","starostka","Ústí nad Labem","140","0,28","-","38","Občanská demokratická strana","Ústecký kraj"
"24","Andrysík Jaroslav","52","ODS","ODS","podnikatel","Kamenický Šenov","84","0,28","-","12","Občanská demokratická strana","Liberecký kraj"
"12","Beitl Petr  Ing.","41","ODS","ODS","podnikatel","Jablonec nad Nisou","503","1,72","*","12","Občanská demokratická strana","Liberecký kraj"
"43","Bílková Romana","37","ODS","ODS","jednatel společnosti","Jilemnice","106","0,36","-","31","Občanská demokratická strana","Liberecký kraj"
"49","Bobek Martin","36","ODS","ODS","místostarosta","Český Dub","124","0,42","-","37","Občanská demokratická strana","Liberecký kraj"
"27","Bulíř Vladimír","50","ODS","ODS","podnikatel","Český Dub","127","0,43","-","15","Občanská demokratická strana","Liberecký kraj"
"29","Caklová Božena","59","ODS","ODS","učitelka MŠ","Jablonec nad Nisou","217","0,74","-","17","Občanská demokratická strana","Liberecký kraj"
"20","Červenka Václav","37","ODS","ODS","řidič - záchranář","Jablonec nad Jizerou","392","1,34","-","8","Občanská demokratická strana","Liberecký kraj"
"4","Dlouhý Karel  Ing.","49","ODS","ODS","jednatel společnosti","Jablonec nad Nisou","879","3,01","*","4","Občanská demokratická strana","Liberecký kraj"
"21","Dohnalová Jana","41","ODS","ODS","stavební technik","Semily","219","0,75","-","9","Občanská demokratická strana","Liberecký kraj"
"3","Doležal Petr  Mgr.","59","ODS","ODS","náměstek hejtmana Liber.kraje","Lomnice nad Popelkou","899","3,08","*","3","Občanská demokratická strana","Liberecký kraj"
"35","Gall Štěpán  MUDr.","55","ODS","ODS","soukromý lékař","Jablonec nad Nisou","709","2,42","-","23","Občanská demokratická strana","Liberecký kraj"
"39","Gol Pavel  Mgr.","51","ODS","ODS","podnikatel","Jablonec nad Nisou","70","0,23","-","27","Občanská demokratická strana","Liberecký kraj"
"15","Halberstadtová Dana  Bc.","60","ODS","ODS","ředitelka MŠ se spec.třídami","Liberec","214","0,73","-","3","Občanská demokratická strana","Liberecký kraj"
"16","Hámová Jaroslava","42","ODS","ODS","podnikatelka","Doksy","198","0,67","-","4","Občanská demokratická strana","Liberecký kraj"
"48","Honka Jan","52","ODS","ODS","ved.prov.nemocnice Jilemnice","Jilemnice","118","0,40","-","36","Občanská demokratická strana","Liberecký kraj"
"36","Hozdecký Aleš","35","ODS","ODS","místostarosta","Turnov","546","1,87","-","24","Občanská demokratická strana","Liberecký kraj"
"28","Hyka Tomáš  Ing.","54","ODS","ODS","úředník","Semily","193","0,66","-","16","Občanská demokratická strana","Liberecký kraj"
"47","Jaroš Michal  Ing.","62","ODS","ODS","IT specialista","Doksy","47","0,16","-","35","Občanská demokratická strana","Liberecký kraj"
"45","Kadlas Zdeněk  RNDr.","47","ODS","ODS","manažer rozvojových projektů","Liberec","175","0,59","-","33","Občanská demokratická strana","Liberecký kraj"
"19","Kahánek Vladimír  Bc.","47","ODS","ODS","manažer","Smržovka","338","1,15","-","7","Občanská demokratická strana","Liberecký kraj"
"11","Kalous Luboš","52","ODS","ODS","obchodní manažer","Nový Bor","229","0,78","*","11","Občanská demokratická strana","Liberecký kraj"
"9","Kittner Jiří  Ing.","45","ODS","ODS","primátor","Liberec","1 136","3,89","*","9","Občanská demokratická strana","Liberecký kraj"
"46","Kotowská Jarmila  MUDr.","51","ODS","ODS","dětská lékařka","Železný Brod","171","0,58","-","34","Občanská demokratická strana","Liberecký kraj"
"25","Krenický Zdeněk  Bc.","52","ODS","ODS","starosta","Doksy","172","0,58","-","13","Občanská demokratická strana","Liberecký kraj"
"14","Kvapil Jindřich","48","ODS","ODS","starosta","Koberovy","502","1,71","-","2","Občanská demokratická strana","Liberecký kraj"
"6","Malena Vladimír","38","ODS","ODS","ředitel firmy","Chotyně","146","0,50","*","6","Občanská demokratická strana","Liberecký kraj"
"38","Mareš Jindřich","51","ODS","ODS","starosta","Nový Bor","102","0,34","-","26","Občanská demokratická strana","Liberecký kraj"
"2","Moudrá Hana  Bc.","42","ODS","ODS","starostka","Česká Lípa","1 309","4,48","*","2","Občanská demokratická strana","Liberecký kraj"
"26","Nejedlo Jiří  Ing.","55","ODS","ODS","starosta","Malá Skála","348","1,19","-","14","Občanská demokratická strana","Liberecký kraj"
"41","Němeček Vít  MUDr.","46","ODS","ODS","ředitel nemocnice","Jablonec nad Nisou","486","1,66","-","29","Občanská demokratická strana","Liberecký kraj"
"42","Novák Jaroslav","53","ODS","ODS","dispečer","Doksy","68","0,23","-","30","Občanská demokratická strana","Liberecký kraj"
"31","Opočenský Luděk","48","ODS","ODS","jednatel společnosti","Libštát","106","0,36","-","19","Občanská demokratická strana","Liberecký kraj"
"33","Oraný Luděk","51","ODS","ODS","majitel firmy - obchodník","Liberec","136","0,46","-","21","Občanská demokratická strana","Liberecký kraj"
"23","Pelantová Marcela","41","ODS","ODS","administrativní pracovnice","Nové Město pod Smrkem","97","0,33","-","11","Občanská demokratická strana","Liberecký kraj"
"10","Pěnička Stanislav  Mgr.","69","ODS","ODS","zástupce ředitele školy","Semily","438","1,50","*","10","Občanská demokratická strana","Liberecký kraj"
"5","Polák Petr","60","ODS","ODS","starosta","Tanvald","585","2,00","*","5","Občanská demokratická strana","Liberecký kraj"
"13","Richter Vladimír  Mgr.","38","ODS","ODS","náměstek hejtmana Liber.kraje","Jilemnice","738","2,52","-","1","Občanská demokratická strana","Liberecký kraj"
"50","Romaňák Martin","43","ODS","ODS","soukromý podnikatel","Jablonec nad Nisou","100","0,34","-","38","Občanská demokratická strana","Liberecký kraj"
"32","Římánek Jiří  Mgr.","50","ODS","ODS","ředitel komunikační agentury","Stvolínky","50","0,17","-","20","Občanská demokratická strana","Liberecký kraj"
"22","Schäfer Antonín  Ing.","65","ODS","ODS","radní Libereckého kraje","Jablonec nad Nisou","274","0,93","-","10","Občanská demokratická strana","Liberecký kraj"
"34","Skřivan Jiří","33","ODS","ODS","seřizovač sklářských strojů","Nový Bor","125","0,42","-","22","Občanská demokratická strana","Liberecký kraj"
"8","Sláma Tomáš  Ing.","47","ODS","ODS","ředitel nemocnice","Turnov","916","3,13","*","8","Občanská demokratická strana","Liberecký kraj"
"18","Stejskal Jan","39","ODS","ODS","místostarosta","Česká Lípa","349","1,19","-","6","Občanská demokratická strana","Liberecký kraj"
"37","Šámal Vladimír  MUDr.","39","ODS","ODS","lékař","Liberec","502","1,71","-","25","Občanská demokratická strana","Liberecký kraj"
"40","Špetlík Otakar  Mgr.","54","ODS","ODS","ředitel školy","Turnov","566","1,93","-","28","Občanská demokratická strana","Liberecký kraj"
"44","Šulcová Veronika","22","ODS","ODS","studentka","Hejnice","152","0,52","-","32","Občanská demokratická strana","Liberecký kraj"
"7","Švehla Jaroslav  JUDr.","53","ODS","ODS","místostarosta","Cvikov","432","1,48","*","7","Občanská demokratická strana","Liberecký kraj"
"17","Wurm Jindřich","61","ODS","ODS","živnostník","Frýdlant","275","0,94","-","5","Občanská demokratická strana","Liberecký kraj"
"1","Zika Radim  Bc.","38","ODS","ODS","náměstek hejtmana Liber.kraje","Liberec","2 851","9,76","*","1","Občanská demokratická strana","Liberecký kraj"
"30","Zikmundová Renáta  MUDr.","54","ODS","ODS","praktická lékařka","Český Dub","169","0,57","-","18","Občanská demokratická strana","Liberecký kraj"
"37","Bartošová Veronika","27","ODS","ODS","referentka obchodu","Častolovice","147","0,33","-","24","Občanská demokratická strana","Královéhradecký kraj"
"10","Behan Miroslav  Mgr.","28","ODS","ODS","business konzultant","Vamberk","225","0,51","*","10","Občanská demokratická strana","Královéhradecký kraj"
"8","Bém Jan","52","ODS","ODS","místostar.města Dvůr Král.n.L.","Dvůr Králové nad Labem","985","2,25","*","8","Občanská demokratická strana","Královéhradecký kraj"
"35","Bláha Jiří  Ing. Bc.","54","ODS","ODS","vedoucí Živnostenského úřadu","Hradec Králové","159","0,36","-","22","Občanská demokratická strana","Královéhradecký kraj"
"1","Bradík Pavel  Ing.","58","ODS","ODS","hejtman Královéhradec. kraje","Hradec Králové","3 648","8,35","*","1","Občanská demokratická strana","Královéhradecký kraj"
"31","Brykner Ladislav  Ing.","44","ODS","ODS","místostarosta města Jičín","Jičín","566","1,29","-","18","Občanská demokratická strana","Královéhradecký kraj"
"28","Černínová Irena  PharmDr.","44","ODS","ODS","farmaceutka","Týniště nad Orlicí","230","0,52","-","15","Občanská demokratická strana","Královéhradecký kraj"
"34","Čtvrtečka Oldřich  Ing.","62","ODS","ODS","starosta města Náchod","Náchod","392","0,89","-","21","Občanská demokratická strana","Královéhradecký kraj"
"12","Fiala Rudolf","45","ODS","ODS","jednatel společnosti","Vrchlabí","144","0,32","*","12","Občanská demokratická strana","Královéhradecký kraj"
"24","Franková Marcela","40","ODS","ODS","podnikatelka","Červený Kostelec","253","0,57","-","11","Občanská demokratická strana","Královéhradecký kraj"
"48","Hager Robert  Mgr.","42","ODS","ODS","místostarosta města Úpice","Úpice","59","0,13","-","35","Občanská demokratická strana","Královéhradecký kraj"
"23","Hejn Petr  Ing.","64","ODS","ODS","důchodce","Sobotka","145","0,33","-","10","Občanská demokratická strana","Královéhradecký kraj"
"7","Hlostová Věra","52","ODS","ODS","starostka obce Stará Paka","Stará Paka","783","1,79","*","7","Občanská demokratická strana","Královéhradecký kraj"
"26","Hubka Tomáš","54","ODS","ODS","starosta města Česká Skalice","Česká Skalice","315","0,72","-","13","Občanská demokratická strana","Královéhradecký kraj"
"49","Kadidlo Zdeněk","60","ODS","ODS","místostar. města Police n. M.","Police nad Metují","124","0,28","-","36","Občanská demokratická strana","Královéhradecký kraj"
"43","Kalinová Kateřina  Ing. arch.","25","ODS","ODS","architektka","Týniště nad Orlicí","302","0,69","-","30","Občanská demokratická strana","Královéhradecký kraj"
"36","Klapal Josef  Ing.","27","ODS","ODS","ekonom","Rtyně v Podkrkonoší","189","0,43","-","23","Občanská demokratická strana","Královéhradecký kraj"
"18","Kmoch Petr  Mgr.","55","ODS","ODS","krajský zastupitel","Hradec Králové","343","0,78","-","5","Občanská demokratická strana","Královéhradecký kraj"
"38","Král Josef  Ing.","49","ODS","ODS","starosta městyse Velké Poříčí","Velké Poříčí","379","0,86","-","25","Občanská demokratická strana","Královéhradecký kraj"
"15","Kubec Lukáš  Mgr.","24","ODS","ODS","advokátní koncipient","Byzhradec","338","0,77","-","2","Občanská demokratická strana","Královéhradecký kraj"
"2","Kuřík Petr","54","ODS","ODS","nám. hejtmana Královéhr.kraje","Nová Paka","1 506","3,44","*","2","Občanská demokratická strana","Královéhradecký kraj"
"42","Málek Bořek  Ing.","43","ODS","ODS","technický ředitel","Hradec Králové","166","0,37","-","29","Občanská demokratická strana","Královéhradecký kraj"
"19","Matička Jaroslav  Ing.","59","ODS","ODS","starosta města Týniště n. O.","Týniště nad Orlicí","379","0,86","-","6","Občanská demokratická strana","Královéhradecký kraj"
